bidder_id,bids_count,auction_count,mean_bids_per_auction,tdiff_max,tdiff_min,tdiff_mean,tdiff_median,tdiff_std,tdiff_zeros,tdiff_ip,country_cnt,ip_entropy,url_entropy,price_max,price_min,price_mean,price_median,price_std,response_max,response_min,response_mean,response_median,response_std,device_cnt
1b268ea4fe034638a92d683b94bcb330vee4w,4,4,1.0,4813526315789.0,376263157895.0,2226245614035.0,1488947368421.0,2308686338665.3394,0,2226245614035.0,2,1.3862943611198906,1.3862943611198906,5446,16,1865.5,1000.0,2536.282647235254,1020736842105.0,315789473.0,256723684210.0,2921052631.0,509347016251.36383,3
1b26a52e1e5980c8487bb35cf5027fdfwfnzp,2,2,1.0,10530000000000.0,10530000000000.0,10530000000000.0,10530000000000.0,0.0,0,10530000000000.0,1,0.6931471805599453,0.0,23,3,13.0,13.0,14.142135623730951,962842105263.0,508263157895.0,735552631579.0,735552631579.0,321435856268.5555,2
1b7c070ffb2c23c1d02ae5bc5d817d06qz4xb,8,8,1.0,3044631578947.0,6684210526.0,1326240601503.7144,1183052631579.0,1157816235320.151,0,1546166666666.6667,2,1.9061547465398496,0.37677016125643675,1921,6,681.75,525.5,727.489175177198,47315789474.0,0.0,14460526315.875,4552631579.0,17890130986.328445,7
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,1502,192,7.822916666666667,105789473684.0,0.0,9084189487.709526,5105263158.0,11843740266.0713,8,9383129666.081863,51,6.619684657700621,2.860461583692217,38256,1,2201.7483355525965,1048.0,4575.2695931511935,3672736842105.0,0.0,25806173751.01737,2789473685.0,181150221116.67535,279
1bb03cdb913f203f704caf8bf6840b6fbpigb,536,20,26.8,52890789473684.0,0.0,127401672405.31215,4157894737.0,2299517299054.031,4,130958299595.14615,1,5.586962078160199,1.0197978409955513,695,1,273.43470149253733,271.0,184.54675832565806,56958368421052.0,0.0,119363887246.18352,2315789474.0,2468775275240.3213,99
1bb7a8c04e70386f5496322158e9fc3ef6d84,125,49,2.5510204081632653,791210526316.0,578947368.0,108977079796.26613,64842105263.0,140694299927.55896,0,119181648812.29204,16,4.6424960887787226,3.914788315768813,30899,1,2550.64,46.0,6774.702482932963,6131105263158.0,0.0,342485380116.9573,78526315789.0,817440810286.7625,45
1bbfbd968c065ff5dabeffe311bc3ddeezbof,11303,423,26.721040189125297,50025052631579.0,0.0,6839506747.757742,1421052632.0,470541385862.8844,131,7155762224.920278,113,8.091475724432433,4.21579117589893,217776,1,11141.314252853224,4433.0,30541.20723548706,60435210526316.0,0.0,78459760956.17592,1684210527.0,1851356320022.4116,721
1c5f4fc669099bfbfac515cd26997bd12ruaj,4,4,1.0,3154105263158.0,1450842105263.0,2379000000000.0,2532052631579.0,861884665883.7566,0,2379000000000.0,1,1.3862943611198906,0.5623351446188083,689,219,382.0,310.0,210.64029370785954,46736842105.0,4157894737.0,20184210526.25,14921052631.5,18676252320.312027,2
1c61726e316d5a16aaa80b429080c534u43s0,3,2,1.5,61225894736842.0,8439368421053.0,34832631578947.5,34832631578947.5,37325710713176.55,0,34832631578947.5,2,1.0986122886681096,1.0986122886681096,215530,1944,92000.33333333333,58527.0,110657.547787457,421052632.0,0.0,157894737.0,52631579.0,229415734.09997752,3
1c66f261724506bee45dd18a4d221bfeh1687,4,4,1.0,54858473684210.0,2808894736842.0,22297368421052.668,9224736842106.0,28380626128553.414,0,22297368421052.668,2,1.3862943611198906,1.3862943611198906,849,12,413.25,396.0,347.71863625638474,27736842105.0,578947369.0,13394736842.0,12631578947.0,11122212059.70059,4
1c950af57581698616bd9923cc94fef25n5wh,3,3,1.0,55370157894737.0,4896421052631.0,30133289473684.0,30133289473684.0,35690321592878.43,0,30133289473684.0,3,1.0986122886681096,0.6365141682948128,6028,47,3058.3333333333335,3100.0,2990.717695358981,48684210526.0,1526315789.0,17350877192.666668,1842105263.0,27135922023.79174,3
1cbd9081de4481ada66f1853737f7684ddjd1,1103,107,10.30841121495327,193157894737.0,0.0,12362260005.73049,6447368421.0,17158371730.713186,8,12395801083.591911,29,6.582306024958108,0.021770882657756275,11219,1,267.73345421577517,119.0,660.4525490466601,3877894736842.0,0.0,106059058376.73727,9947368421.0,371015862078.0532,4
1ccc69e376c95da9bd569a5d1a176874ivojs,19,10,1.9,2581526315789.0,48052631579.0,742277777777.7778,712815789473.5,657284313419.4607,0,742277777777.7778,3,2.798513256943294,1.2290985307613993,25761,7,5708.8421052631575,664.0,8619.443519438788,34210526316.0,157894737.0,6445983379.578947,1684210526.0,9770455153.870543,8
1cd8d86911413c73e92ad1170cae68c3pocsn,17006,1210,14.054545454545455,50022736842105.0,0.0,4545845649.112496,1052631579.0,383592197228.8762,300,4632995243.024376,117,8.509552806083867,8.604040639588344,35144,1,2040.10119957662,141.0,5109.098966662506,71299000000000.0,0.0,481551865742.19806,14263157894.5,4316581168480.0845,954
1cf0d30e0bf9f4a536b1fe16ecc26cd22j50c,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,198668,198668,198668.0,198668.0,0.0,52631579.0,52631579.0,52631579.0,52631579.0,0.0,1
1d4eaaacb6127c43c1c007331cac135bpib3m,29,26,1.1153846153846154,6625000000000.0,263157895.0,485864661654.1429,246815789473.5,1226644980574.0337,0,503237816764.14813,9,3.319492576154753,2.364044915566317,7970,1,1781.1724137931035,512.0,2255.1842824441756,1020631578947.0,105263158.0,86241715399.66667,7000000000.0,213107860004.149,23
1d69e006699adba0c79ab06f2f622445nuu63,10,7,1.4285714285714286,61383421052632.0,149736842105.0,7975783625731.0,1012842105263.0,20074980431982.918,0,779052631579.0,1,0.639031859650177,2.0253262207700677,93,2,44.9,57.0,36.89158290028891,3032052631579.0,11263157895.0,699773684210.4,341342105263.0,946248366172.0769,4
1dab9ffc5c6bf06e86e0dd1b3cb9ebecn5pu6,2,1,2.0,13894736843.0,13894736843.0,13894736843.0,13894736843.0,0.0,0,13894736843.0,2,0.6931471805599453,0.6931471805599453,215701,215560,215630.5,215630.5,99.7020561473032,105263157.0,52631579.0,78947368.0,78947368.0,37216145.70834871,2
1dce9aaf9d6b9cba38f9c7489764fe30nlrq2,7,5,1.4,3853894736842.0,10736842105.0,1938710526315.8333,1644710526316.0,1621630074101.367,0,2324305263158.0,2,1.7478680974667578,1.549826045878202,6480,36,2682.8571428571427,3396.0,2470.975612220905,70789473684.0,0.0,10879699248.142857,210526316.0,26444417471.39559,6
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu,77,35,2.2,1244789473684.0,5789473684.0,178157894736.8421,94605263158.0,221079974582.93445,0,182626600284.48648,25,3.657510217601781,0.0693153717009415,8585,1,1948.4545454545455,197.0,2763.176335618574,5073421052632.0,0.0,275497476568.2055,4052631579.0,951168020199.4359,10
1dec9ee102b29905e2f59a52fb7429826e8b4,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,867,867,867.0,867.0,0.0,4736842105.0,4736842105.0,4736842105.0,4736842105.0,0.0,1
1def3e23e479c9739abce6b3518013d39oejk,428,108,3.962962962962963,408631578947.0,0.0,31607296930.85246,12842105263.0,49176818464.44205,2,32139198360.86618,30,5.477871223601738,4.122312533211789,9907,1,1649.3341121495328,581.5,2121.188733282826,9751578947369.0,0.0,154147140688.2572,1526315789.5,746582827584.2555,149
1df1dab2eb718c3da3f9a0aa90b93651sxqzo,2,2,1.0,8139473684210.0,8139473684210.0,8139473684210.0,8139473684210.0,0.0,0,8139473684210.0,2,0.6931471805599453,0.0,90,48,69.0,69.0,29.698484809834994,97157894736.0,6210526316.0,51684210526.0,51684210526.0,64309500940.853264,2
1df5be644b8963750305092eb8ec878ayba4x,1810,186,9.731182795698924,50059947368421.0,0.0,42719589188.559975,8789473684.0,1176776930562.9265,3,45259786476.86774,52,6.767846314393088,5.614952035644511,217483,1,71133.96464088398,47341.5,72274.20446768758,54249105263158.0,0.0,50740888448.99945,210526315.0,1291380188381.522,255
1dfa6e724441ca3c913b3d40967c17b2p9xr7,80,28,2.857142857142857,51757263157895.0,473684210.0,973824783477.6836,202421052631.0,5803669147808.413,0,1023371929824.56,8,4.147920073317671,3.0467157368924607,208918,10,54440.9125,8134.5,67927.13329312982,1203947368421.0,0.0,27164473684.225,210526316.0,136654949239.50534,40
1dfb637157cc0e590e50d724cd4cad6d4cacw,39,23,1.6956521739130435,53790052631579.0,1736842105.0,2008371191135.7104,217210526315.5,8672954582791.903,0,2536466666666.6665,2,3.267851696322144,2.7974999090704453,456,1,62.12820512820513,17.0,109.2484323595055,3142631578948.0,3157894737.0,351281163434.9737,74157894737.5,706340472724.6962,19
1e050a096927d5b34f4a85d3af28d30eybsaz,84,25,3.36,58433105263158.0,105263157.0,755465440710.2048,473684211.0,6424662544122.974,0,755465440710.2048,3,4.414313294544266,1.891288737164599,81479,1,1889.6190476190477,235.5,8927.436502363329,1581631578947.0,52631579.0,42542168674.66265,2578947369.0,190581285330.26065,2
1e0b1a6ea8d307cb61e221723534c4dclf9w1,304,135,2.251851851851852,50063000000000.0,52631579.0,255003300330.033,40736842105.0,2873869138098.448,0,289642105263.15094,28,4.981815330713767,2.779882970982916,33202,1,1305.4769736842106,156.0,3904.504311722566,58959684210526.0,0.0,858878134934.6711,14184210526.5,5439477666998.953,86
1e13eba969b6b953688c9e945544ac4741ilj,8,8,1.0,57556894736842.0,2421052632.0,9751729323308.285,2408210526316.0,21132353715088.992,0,11376614035087.666,3,1.9061547465398496,0.0,471,11,211.375,192.0,175.7392040984107,176263157895.0,473684211.0,41592105263.125,31736842105.5,55878534034.972466,7
1e1c9332e90c1cb0f01da223bc043c528cvwo,2,2,1.0,453894736842.0,453894736842.0,453894736842.0,453894736842.0,0.0,0,453894736842.0,1,0.6931471805599453,0.0,3176,1614,2395.0,2395.0,1104.5007922133873,894736842.0,736842106.0,815789474.0,815789474.0,111648438.53925969,2
1e342381f2c64318a51a9b71d91897f8dv9ul,455,59,7.711864406779661,223526315790.0,52631579.0,30026431718.061672,16973684210.5,35819449845.21379,0,32348413406.399517,13,4.780545618979703,3.711320890813094,39907,1,3496.5164835164837,99.0,9159.491281059843,2165526315789.0,0.0,119195101848.60179,31052631579.0,292313359639.35333,147
1ea558fc18eb1b3ed7759a3aed7662d3p77wq,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,226,226,226.0,226.0,0.0,43105263158.0,43105263158.0,43105263158.0,43105263158.0,0.0,1
1ef47d501d4b36498b51e184b1027981xu89r,3,3,1.0,58295000000000.0,1661526315789.0,29978263157894.5,29978263157894.5,40045913284255.484,0,29978263157894.5,3,1.0986122886681096,0.0,1101,314,658.6666666666666,561.0,402.48768097090044,30578947369.0,526315790.0,13754385965.333334,10157894737.0,15345723445.715616,3
1f2d607e5cc04e790e3961a6432d7c15hn4qb,3,1,3.0,56541894736842.0,1919210526316.0,29230552631579.0,29230552631579.0,38624070411874.3,0,29230552631579.0,2,1.0986122886681096,1.0986122886681096,166576,101968,141689.33333333334,156524.0,34764.90928124699,210526316.0,0.0,87719298.33333333,52631579.0,109561368.50251572,3
1fcca45fdd3d1d3638821f41e032f170en3h7,18,14,1.2857142857142858,62329210526316.0,26684210526.0,4330922600619.1763,451684210526.0,14972642470481.46,0,4330922600619.1763,12,2.8133554045006157,1.7147431158325055,69683,45,6879.833333333333,1336.5,16516.115542634325,24368421052.0,0.0,4883040935.722222,1184210526.5,7430182460.074921,13
200b548999702c10f8f9fdbae9ce60622owzv,776,112,6.928571428571429,50055421052631.0,0.0,99703157894.73677,6578947369.0,1798525369381.0835,4,115541216053.83714,15,5.443501937225272,2.23961204540098,25344,1,546.4149484536083,346.5,1580.4245694919052,57561473684210.0,0.0,177878438030.54065,2578947369.0,2745036027426.659,129
2012c722a90bc47f1abbc8319d0cea51p7l5b,2,1,2.0,61662315789474.0,61662315789474.0,61662315789474.0,61662315789474.0,0.0,0,61662315789474.0,1,0.6931471805599453,0.6931471805599453,457,223,340.0,340.0,165.46298679765212,419894736842.0,18105263158.0,219000000000.0,219000000000.0,284108061451.33026,2
205a011640002932a7bedbb93d81b68b8m93b,10,10,1.0,58682421052632.0,4263157894.0,8532087719298.223,3283947368421.0,18876957082593.246,0,10942819548872.285,7,2.0253262207700677,2.0253262207700677,841,1,345.7,231.0,355.0680842380014,878842105263.0,157894737.0,240461988304.1111,39052631579.0,338963154235.25354,8
205c519be884c5b1c885f61c4ba8738a737qg,285,42,6.785714285714286,50284684210526.0,52631579.0,264393068939.95773,21578947368.0,2997302506034.9956,0,278386292223.10077,9,4.125766884337168,0.04179526309617287,1379,1,188.57543859649124,101.0,242.89421006260574,53405105263158.0,52631579.0,236233401525.0212,6684210527.0,3178608419173.6885,15
20662832566daffac929f803f0c236eaperht,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,37760,37760,37760.0,37760.0,0.0,157894736.0,157894736.0,157894736.0,157894736.0,0.0,1
20a2d48ac3400228e7a0296aaa596a0fvckdc,5,5,1.0,52996473684211.0,2248157894737.0,15534000000000.0,3445684210526.0,24986126945744.53,0,15534000000000.0,3,1.6094379124341005,1.3321790402101223,122413,3,25141.2,469.0,54389.077747283045,1780421052632.0,52631579.0,375505263157.8,15526315789.0,786080297118.8552,5
20cb327bff59dc8f4fe1ac68a30f02eb6jrq6,13,10,1.3,51851631578948.0,10789473684.0,6225723684210.5,1530447368421.0,14530680444974.836,0,6225723684210.5,3,2.564949357461537,1.072016968563193,12073,11,3559.153846153846,1102.0,4754.494292178609,312473684210.0,210526316.0,57246963563.0,5052631579.0,103145844678.79205,11
20d08c7edbcb4b4ac0214b664ca5bb9cprntj,98,22,4.454545454545454,50595526315790.0,3473684210.0,788310363537.7113,150263157894.0,5118448556354.5,0,896654605263.1625,18,3.5387218916616683,1.1467561589204998,210067,2,89504.10204081633,106694.5,75948.31425784274,392157894736.0,0.0,11092373791.65306,157894737.0,45217765514.63527,33
20d31f20169e8612fe13818891f88a83r66gm,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,26,26,26.0,26.0,0.0,11736842105.0,11736842105.0,11736842105.0,11736842105.0,0.0,1
20ebb9de648c6df989f04d07cf273c7b3yu8c,2523,30,84.1,1864789473684.0,0.0,2298843858.2581286,2052631579.0,37814359162.56232,242,750303405572.7646,1,0.0,0.0,22738,1,2260.1038446294097,198.0,6041.282304720276,4297736842105.0,0.0,9143400167.079762,315789473.0,173228849337.74487,1
20f206d2656116bed8dd46d5b70dac81lbgfk,4,3,1.3333333333333333,63488052631579.0,754684210527.0,24243526315789.668,8487842105263.0,34205994607221.125,0,24243526315789.668,1,1.3862943611198906,1.0397207708399179,434,67,242.5,234.5,199.26615367392426,123578947369.0,8789473684.0,41328947368.25,16473684210.0,54960984651.37804,4
20fcf71ad6fbd43f6f5fe493a6bc3ecfextqf,7,6,1.1666666666666667,61331263157895.0,576052631579.0,11833342105263.166,2650578947368.0,24275981504125.605,0,11833342105263.166,1,1.945910149055314,0.9556998911125343,22625,36,4761.142857142857,1568.0,8095.897714862992,80263157895.0,210526316.0,18661654135.57143,3789473684.0,30678038817.51822,7
2106dd7866abbfb4e7c68067d7eb9bebflq5d,9748,653,14.92802450229709,50024526315789.0,0.0,7930207945.224787,1000000000.0,506697065135.9489,217,8131657301.4849,65,6.400090718328284,3.652355392220297,216989,1,2957.9118793598686,229.0,13359.563546355188,71912105263158.0,0.0,308907050913.8532,8421052631.0,3344633606452.22,468
210ae8381324c41f7b49e95f1b7aed80z55df,4,2,2.0,8176263157894.0,947368422.0,3354807017544.0,1887210526316.0,4280692310853.0117,0,5031736842105.0,1,1.0397207708399179,1.0397207708399179,12790,7095,9516.25,9090.0,2448.1332173719634,5105263158.0,315789474.0,1855263158.0,1000000000.0,2190963983.334646,3
21114d057c297080f0f882420d2436b5mmukc,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,1106,1106,1106.0,1106.0,0.0,736842106.0,736842106.0,736842106.0,736842106.0,0.0,1
2137e2626c568af8e56bfb72fdd5b9e19qiyt,2,2,1.0,4526315789.0,4526315789.0,4526315789.0,4526315789.0,0.0,0,750303405572.7646,1,0.0,0.0,181,10,95.5,95.5,120.91525958289962,22684210527.0,12526315789.0,17605263158.0,17605263158.0,7182716251.818949,1
213a7fb31eef8b38a23ad6b0bf2c7fd0dx3vk,22,21,1.0476190476190477,2519578947368.0,19000000000.0,584112781954.8572,307315789473.0,692085979376.1432,0,584112781954.8572,9,3.0910424533583156,0.39830711380528416,7269,41,1460.7727272727273,740.5,2149.683607546495,245263157895.0,52631579.0,18184210526.272728,2026315789.0,52144274781.008896,20
21580623ea81c5b0b82aaf74890218e5mio2z,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,793,793,793.0,793.0,0.0,1368421052.0,1368421052.0,1368421052.0,1368421052.0,0.0,1
219c6102f604c8ff0ead5d23375bb127del0d,498,33,15.090909090909092,221105263158.0,52631578.0,27414169225.8833,17578947368.0,30904142912.60602,0,28021975607.08142,24,5.860528425749532,3.80321496038854,41382,1,16017.973895582329,14774.0,12141.942014878734,116105263158.0,0.0,3663878004.8812876,263157895.0,14549567213.58475,140
21c5f4fff051adecaf1b080fbf910ca3dvi6a,335,96,3.4895833333333335,50290631578947.0,0.0,230752915222.18863,31026315789.5,2751757166775.884,1,234510332579.91412,36,5.736519204100627,0.020336228379639783,33857,1,1575.5194029850745,140.0,5103.697750006831,3921473684210.0,0.0,80820069752.68675,11394736842.5,307258085084.9332,115
21f5b103136104e4947e293983dbaa5b4tder,12798,337,37.97626112759644,17631578948.0,0.0,1065800783.9008361,684210526.0,1215130415.8315673,396,1066205774.70549,80,4.849616740882821,8.191681100931977,41471,1,10849.451633067667,3527.5,12337.661848353348,7110263157895.0,0.0,22494546657.295128,684210527.0,213282187922.9725,392
21fd0c468438a483ad1c60cfd1b84b850iyjv,265,109,2.4311926605504586,50800631578948.0,263157895.0,291491228070.17426,56184210526.5,3123869663852.7715,0,313683340582.8678,15,4.727713560124377,3.12973728582019,23802,1,1981.856603773585,77.0,4690.849948243428,57234210526316.0,0.0,666810810810.8456,24736842105.0,4774385236704.362,105
222a0e05442fec0af2d20ebdcafe4b28c2pi4,4,4,1.0,4561000000000.0,3421052632.0,1837754385965.0,948842105263.0,2405307724067.7803,0,2754921052631.5,3,1.0397207708399179,0.6931471805599453,4247,18,1130.25,128.0,2079.178744119899,105947368421.0,1578947368.0,32473684210.25,11184210526.0,49654745202.827286,3
222d3e39d4a292d79aeef4c04e52aaf24mgkb,20,1,20.0,52370157894737.0,50631578947.0,3949831024930.7896,1010210526315.0,11781801797664.088,0,4401578947368.471,1,2.6923109941417858,0.42270908780599087,215140,13764,108065.15,105543.0,62693.53567555934,315789473.0,0.0,97368421.0,52631579.0,90800011.3568262,4
2234754e09ba15519d0104c405326fc4igk0s,43,12,3.5833333333333335,3521105263158.0,157894736.0,320459899749.381,21421052631.0,748855223079.387,0,1377175438596.3333,1,1.8282318087267004,3.285511340270131,110832,60,7777.511627906977,1879.0,23095.343941574534,11947368421.0,0.0,1998776009.7441862,1315789474.0,2651167405.5432687,3
22401c4dc0cb1e5d52da01ebb8b2839cdoauo,86,35,2.4571428571428573,50790736842105.0,315789474.0,907934984520.1177,117947368422.0,5491573654787.105,0,984574224021.5897,8,4.086740392751082,0.9681655183531117,13850,4,773.0116279069767,325.5,2057.340038777576,517842105263.0,52631578.0,31673806609.488373,3552631579.5,74410606077.8466,32
225716d7bdf8f90cb4a4b779c663cea5j9sqp,2,1,2.0,7491052631579.0,7491052631579.0,7491052631579.0,7491052631579.0,0.0,0,7491052631579.0,1,0.6931471805599453,0.6931471805599453,690,273,481.5,481.5,294.8635277547903,2526315789.0,2000000000.0,2263157894.5,2263157894.5,372161463.44744813,2
226017dcd6506ce20886540ff734210d8hib1,40,13,3.076923076923077,50910578947369.0,789473684.0,1960734143049.923,424684210526.0,8088148027268.143,0,2543356140350.8667,14,3.203676427721976,1.6618606859136686,199279,2,65937.625,85329.0,63910.66778963671,2136947368421.0,0.0,65972368421.05,263157895.0,337549732215.12634,24
2271fe5b01f9b8f9d8409014ae4511524grmq,14292,558,25.612903225806452,12578947368.0,0.0,954487365.9904135,631578947.0,1078267040.856687,433,955664528.2644118,86,8.42659789983335,8.08510165744362,11662,1,662.3566330814442,333.0,1135.2440341576626,7008210526316.0,0.0,50082736368.47842,7842105263.0,254129478402.92462,739
227bc0936837200d0aaeb444ab8d5f1axs8zr,16,14,1.1428571428571428,54535578947369.0,1210526316.0,4871835087719.267,652578947368.0,13808211672191.441,0,5621117408906.846,6,2.4260151319598084,0.0,633,5,125.5,60.0,163.20498358403967,50114473684211.0,210526315.0,3188161184210.6875,37973684211.0,12513858811951.525,6
22e65b6bf73fab510ee814cbaeb9ebc1252mu,929,97,9.577319587628866,4639210526316.0,0.0,14667536297.640087,1289473684.0,166776511085.4971,20,14995892741.887402,17,6.14385271556182,4.284070743069868,7929,1,3720.0914962325082,4167.0,2549.6569662827665,2521631578948.0,0.0,12734176497.26724,473684210.0,104404043736.46465,179
22fb740f267ac617118261b2fd3365batisfg,63,16,3.9375,1168736842106.0,526315789.0,215150254668.91934,102842105263.0,255582495403.109,0,227710526315.77585,7,3.8321574069335624,2.893079317038339,5384,1,909.3968253968254,213.0,1248.2464673355041,9769947368421.0,0.0,397677746998.9649,1842105263.0,1469682448124.4714,36
2307bb06855a6fe75ab56ee6b4a3860835di5,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,689,689,689.0,689.0,0.0,315789474.0,315789474.0,315789474.0,315789474.0,0.0,1
233e09e861813cd087e8937f32a29bccs7b3l,7,6,1.1666666666666667,3824263157894.0,462368421052.0,1452903508771.8333,747026315790.0,1365476387770.1245,0,1452903508771.8333,1,1.945910149055314,1.945910149055314,3335,277,1232.4285714285713,613.0,1162.9380690221437,25842105263.0,52631579.0,4849624060.0,894736842.0,9415044078.815912,7
235f78b13fc87c995c1f309403ee56bb54tu5,41,31,1.3225806451612903,50689263157894.0,0.0,1772372368421.05,16500000000.0,8011628509707.986,10,3544576315789.55,6,2.720696955706546,1.2083155399470824,55630,3,1757.658536585366,305.0,8643.470444820634,50441789473684.0,210526316.0,1423834403080.7805,50210526316.0,7862103975595.147,19
2366cd7cf3df530ef4fe40b36ffb936fyn3rh,13,11,1.1818181818181819,3971421052631.0,526315790.0,1024109649122.8334,474526315789.5,1302525525518.6191,0,1365023391812.889,4,2.20478541691352,0.8981370031878679,5017,1,1385.923076923077,1209.0,1746.8700324455767,11105263158.0,0.0,4856459330.181818,4631578947.0,4433322004.273423,10
238808859d7752579a415e89a395500fh2o65,10,5,2.0,777315789474.0,105263157.0,260081871345.0,127315789474.0,268338282015.57956,0,329714285714.4286,4,2.0253262207700677,0.5004024235381879,213341,75,123713.0,200595.0,105533.45241096673,80789473685.0,52631578.0,11247368421.0,131578947.5,25668639825.590855,7
23af639c0bd57bfe9bcf3b16973d58b7666fe,67,17,3.9411764705882355,53885947368421.0,52631579.0,1155019138755.9697,184842105263.5,6615433140192.531,0,1289733273862.5933,5,3.6768708695113306,0.0,873,1,195.70149253731344,102.0,217.9043447997012,1899526315789.0,52631579.0,75434609250.33333,12263157895.0,273716800505.97186,8
23bdbb8575f191b71853bf78d09e11a1lhnfn,82,27,3.037037037037037,1273631578948.0,2789473684.0,159102664067.5679,71631578948.0,220027922381.52783,0,175897025171.6087,4,3.3225792096067206,2.237781040642857,3136,13,297.4512195121951,197.0,393.34247172180994,233526315789.0,105263158.0,29310012836.939026,11736842105.5,45773195112.30151,33
23f9a0e1492c4abf375823266ddbe36bzukj3,3,3,1.0,3850263157895.0,210526316.0,1925236842105.5,1925236842105.5,2722398323714.6235,0,3850263157895.0,1,0.6365141682948128,0.0,117,43,82.0,86.0,37.16180835212409,31157894737.0,1473684210.0,11491228070.0,1842105263.0,17032829091.5291,1
24029e6b641077ab7b9a1fde11a42666pkz6z,298,67,4.447761194029851,50112736842106.0,0.0,259995569732.41077,32263157894.0,2908661831779.688,1,301475146198.82935,10,4.2357659649539245,0.0,2292,1,312.2953020134228,189.5,334.9522304421802,52715526315790.0,0.0,224422647527.87204,7210526316.0,3060978238878.3794,15
24108e769a15b155bd2d63c58368ae5946zhs,6,5,1.2,4786684210526.0,107684210527.0,2401126315789.4,2194368421052.0,2188353745895.0957,0,2401126315789.4,3,1.791759469228055,0.0,378,33,221.0,261.5,133.40164916521834,23894736842.0,684210526.0,9315789473.666666,6315789474.0,8706860414.653006,4
24284d3fc3334e0adeb6bb95637ca62d6dm96,74,16,4.625,1124105263158.0,578947369.0,182350396539.30136,86105263158.0,246228945057.30078,0,208363408521.30157,12,3.9785211434365655,2.7233627353955843,39092,27,13153.445945945947,11037.0,12492.173955756209,118105263158.0,0.0,4843527738.189189,447368421.0,15596937071.70238,44
245b584befa6a5b8c759491f5f3db580p2m5v,4,3,1.3333333333333333,6089263157895.0,11894736842.0,2623122807017.6665,1768210526316.0,3127580212732.1934,0,3928736842105.5,1,1.0397207708399179,0.5623351446188083,630,49,323.75,308.0,306.6543928703234,584000000000.0,105263158.0,156026315789.5,20000000000.0,285488078933.7537,3
246c55639cf85c682d58cbd2ed6a6563vk2yn,1041,192,5.421875,294947368421.0,0.0,13102074898.784615,6789473684.0,20113281197.661762,5,13585183592.282942,49,6.439336214516304,2.4931386184683912,14247,1,2006.4678194044188,1089.0,2419.1929787502636,6522736842106.0,0.0,24084159919.036537,1526315789.0,282230960687.1749,222
24a32bf10c4a5d4d91c27da4710c869a0nqim,50,19,2.6315789473684212,2748894736842.0,263157895.0,264113856068.7551,20526315789.0,551256087328.3524,0,664720221606.6316,5,2.399920341447015,3.2095733119456686,31654,26,2571.88,380.5,6694.25067559881,403157894736.0,0.0,25707368421.0,10236842105.0,59925156516.35251,15
24a9abf72cedcb421e831c1be26607e37zojy,14,8,1.75,1412578947368.0,13789473684.0,446761133603.2308,430315789474.0,397035017920.2518,0,464263157894.75,3,2.5400363038209806,1.4944032113796122,17128,166,4268.285714285715,1653.5,5644.086386905958,25157894737.0,105263158.0,5939849624.0,1131578947.0,8922491187.152685,12
24d4554556deeebf61510cf3e001edecu8hgj,3,2,1.5,115105263158.0,114473684211.0,114789473684.5,114789473684.5,446593756.2783591,0,114789473684.5,3,1.0986122886681096,0.6365141682948128,9770,74,6385.333333333333,9312.0,5470.570110448575,26526315790.0,105263158.0,8982456140.333334,315789473.0,15193792774.937025,1
24db47d284a08aaf119eb3e0c45eb646i46j5,172,67,2.5671641791044775,50371736842106.0,105263158.0,451662973222.53217,86157894736.0,3844545589327.5024,0,521063372717.4966,32,4.684480812491378,3.810290543798489,209233,1,10132.767441860466,2244.0,33585.014651282894,64022684210526.0,0.0,441423514927.7018,2947368421.0,4899308814615.39,75
25022fb30734c2e5044e031b0e9a4a9ct3354,76,30,2.533333333333333,891684210526.0,1105263157.0,168421754385.96,69421052631.0,226818728517.57053,0,216120940649.46808,2,3.159933347380343,1.4241732043623898,5830,2,381.60526315789474,48.0,1134.323505636111,1347368421053.0,0.0,123963296398.9079,12394736842.0,229204434993.90524,26
